transaction_id,user_id,transaction_amount,transaction_time,merchant_catrgory,location,device_type,payment_method,is_international,previous_transaction_gap,user_avg_spend,transaction_frequency,is_fraud
2969,1678,607.18,2026-03-18 05:25:37.454815,Travel,UK,Tablet,Wallet,0,17,481.44,3,0
2970,1852,26.16,2026-03-17 07:11:37.454842,Entertainment,Germany,Desktop,Netbanking,0,16,220.82,11,0
2971,1101,189.37,2026-02-15 17:12:37.454870,Entertainment,USA,Tablet,Wallet,0,20,317.93,11,0
2972,1625,169.89,2026-03-09 13:10:37.454897,Food,Germany,Tablet,Netbanking,0,54,276.13,18,0
2973,1174,134.83,2026-03-08 19:06:37.454924,Travel,Germany,Mobile,Card,0,15,292.31,8,0
2974,1103,254.37,2026-03-08 01:39:37.454951,Entertainment,Canada,Tablet,Card,0,24,414.85,11,0
2975,1387,157.58,2026-02-25 00:49:37.454978,Bill,India,Desktop,Netbanking,1,54,275.65,6,0
2976,1013,22.97,2026-03-14 09:06:37.455006,Shopping,UK,Tablet,Wallet,1,36,352.47,3,0
2977,1245,361.06,2026-02-10 15:47:37.455034,Food,UK,Tablet,Netbanking,0,55,253.06,19,0
2978,1846,336.13,2026-03-05 03:51:37.455061,Food,Canada,Tablet,Netbanking,0,42,403.42,10,0
2979,1344,149.91,2026-01-28 15:07:37.455089,Travel,UK,Desktop,Wallet,0,48,145.63,10,0
2980,1932,498.9,2026-03-30 11:58:37.455116,Travel,UK,Mobile,Netbanking,0,8,261.16,11,0
2981,1765,143.16,2026-03-07 15:22:37.455145,Bill,Germany,Tablet,Wallet,1,32,100.57,15,0
2982,1677,33.79,2026-03-01 16:11:37.455171,Travel,India,Tablet,Card,0,40,116.78,14,0
2983,1897,1149.86,2026-03-14 15:41:37.455199,Bill,Germany,Mobile,Wallet,0,46,165.63,9,0
2984,1230,33.64,2026-03-29 20:02:37.455226,Shopping,Germany,Desktop,Wallet,0,41,165.98,14,0
2985,1634,62.73,2026-03-24 11:25:37.455268,Food,Canada,Desktop,UPI,0,10,189.25,17,0
2986,1448,20.34,2026-03-21 14:39:37.455296,Shopping,Canada,Mobile,Netbanking,0,9,441.01,17,0
2987,1948,95.58,2026-03-22 16:32:37.455325,Bill,Canada,Tablet,Netbanking,1,27,274.69,16,0
2988,1546,10.85,2026-03-19 21:46:37.455353,Shopping,USA,Mobile,Wallet,1,57,216.4,1,0
2989,1534,9.15,2026-02-06 20:39:37.455380,Travel,USA,Tablet,Card,0,3,266.02,10,0
2990,1826,199.34,2026-02-24 11:34:37.455408,Shopping,UK,Tablet,Wallet,1,11,288.49,6,0
2991,1599,149.26,2026-02-24 21:56:37.455435,Bill,USA,Desktop,UPI,0,35,329.03,16,0
2992,1556,169.64,2026-01-22 12:34:37.455465,Food,UK,Tablet,Wallet,1,31,411.86,19,0
2993,1322,467.26,2026-02-26 14:45:37.455495,Food,Canada,Tablet,Netbanking,0,41,296.72,17,0
2994,1549,167.24,2026-01-22 19:54:37.455526,Food,India,Desktop,Netbanking,0,2,342.45,15,0
2995,1265,20.18,2026-02-06 10:06:37.455557,Food,Germany,Desktop,Card,0,54,430.76,18,0
2996,1003,85.69,2026-01-22 17:38:37.455584,Travel,Canada,Tablet,Card,0,55,166.88,10,0
2997,1920,137.97,2026-02-06 18:47:37.455611,Travel,USA,Mobile,UPI,1,12,170.26,16,0
2998,1976,6.19,2026-02-12 21:18:37.455641,Shopping,Germany,Tablet,Wallet,0,40,476.41,2,0
2999,1647,143.26,2026-03-01 15:47:37.455668,Travel,Germany,Mobile,Card,0,43,186.2,3,0
3000,1062,280.92,2026-02-12 22:59:37.455695,Bill,Canada,Desktop,Wallet,1,51,357.33,11,0
3001,1919,34.33,2026-03-31 20:18:37.455722,Bill,India,Tablet,UPI,0,10,387.34,12,0
3002,1383,194.27,2026-02-20 04:27:37.455751,Bill,Germany,Tablet,Netbanking,1,15,305.09,16,0
3003,1543,137.54,2026-03-25 14:19:37.455778,Food,Canada,Tablet,UPI,0,40,258.04,1,0
3004,1323,196.86,2026-03-26 22:01:37.455806,Bill,India,Tablet,Wallet,0,4,207.55,11,0
3005,1106,172.17,2026-03-01 12:30:37.455833,Bill,Canada,Tablet,Netbanking,0,17,387.01,16,0
3006,1971,304.71,2026-02-05 18:42:37.455861,Bill,India,Tablet,Netbanking,0,57,123.28,1,0
3007,1892,381.5,2026-03-16 19:05:37.455890,Shopping,Canada,Tablet,UPI,0,3,330.72,19,0
3008,1224,256.75,2026-03-16 10:57:37.455918,Food,Germany,Mobile,UPI,0,16,292.5,15,0
3009,1559,323.35,2026-02-01 00:27:37.455945,Food,India,Mobile,Wallet,1,35,470.72,19,0
3010,1998,61.82,2026-03-29 11:54:37.455972,Shopping,Germany,Mobile,Netbanking,0,16,438.37,4,0
3011,1241,52.96,2026-02-20 05:52:37.456000,Travel,UK,Tablet,Card,1,29,425.77,6,0
3012,1445,9.78,2026-02-14 20:11:37.456028,Travel,USA,Mobile,Wallet,0,9,331.26,12,0
3013,1732,77.21,2026-01-30 05:26:37.456055,Food,Germany,Tablet,UPI,0,52,300.17,13,0
3014,1297,358.01,2026-02-07 05:31:37.456084,Bill,UK,Desktop,Wallet,0,43,178.94,4,0
3015,1558,15.69,2026-01-24 10:26:37.456114,Entertainment,India,Desktop,Wallet,0,42,144.46,9,0
3016,1314,40.42,2026-02-20 19:03:37.456142,Entertainment,USA,Tablet,Card,0,51,177.29,10,0
3017,1790,229.08,2026-03-24 01:10:37.456169,Entertainment,Germany,Tablet,Card,0,34,459.75,13,0
3018,1434,140.99,2026-03-16 03:03:37.456196,Travel,USA,Desktop,Wallet,1,46,275.67,7,0
3019,1040,48.53,2026-01-28 01:52:37.456223,Travel,India,Tablet,Card,0,1,331.07,19,0
3020,1993,45.9,2026-03-29 03:30:37.456250,Entertainment,India,Mobile,Netbanking,0,10,488.22,7,0
3021,1250,208.89,2026-02-06 22:17:37.456277,Bill,UK,Mobile,Netbanking,0,3,274.16,7,0
3022,1153,138.01,2026-01-28 16:01:37.456305,Shopping,India,Tablet,Wallet,0,6,245.13,9,0
3023,1885,421.1,2026-03-01 10:25:37.456332,Food,Germany,Tablet,UPI,0,52,130.1,10,0
3024,1825,81.88,2026-03-26 14:56:37.456359,Shopping,UK,Desktop,Netbanking,0,39,130.71,18,0
3025,1936,141.32,2026-03-19 11:24:37.456386,Travel,India,Desktop,Card,0,17,360.58,14,0
3026,1315,153.97,2026-03-25 00:01:37.456413,Entertainment,Canada,Tablet,Card,0,33,169.62,8,0
3027,1881,580.16,2026-02-10 04:57:37.456440,Shopping,USA,Tablet,UPI,0,6,402.81,12,0
3028,1648,208.57,2026-03-23 15:38:37.456467,Travel,USA,Desktop,Card,0,48,302.91,3,0
3029,1973,105.52,2026-03-17 00:45:37.456495,Travel,USA,Tablet,Wallet,0,24,148.28,8,0
3030,1404,16.29,2026-03-13 04:49:37.456522,Bill,Germany,Desktop,Wallet,0,52,127.1,15,0
3031,1995,458.29,2026-03-07 15:14:37.456549,Food,UK,Tablet,UPI,1,4,185.62,3,1
3032,1822,19.65,2026-03-01 19:26:37.456576,Travel,USA,Mobile,UPI,0,2,396.33,12,0
3033,1431,348.17,2026-03-30 14:57:37.456603,Bill,USA,Desktop,Wallet,0,46,371.45,16,0
3034,1989,217.24,2026-03-03 19:56:37.456630,Shopping,Canada,Tablet,Card,0,35,216.14,16,0
3035,1304,356.66,2026-03-29 18:44:37.456657,Bill,Germany,Mobile,Card,1,57,147.19,17,0
3036,1890,85.6,2026-02-09 08:23:37.456685,Shopping,Canada,Tablet,Netbanking,0,38,452.09,2,0
3037,1017,95.2,2026-03-10 16:44:37.456712,Bill,India,Tablet,Netbanking,0,58,218.84,7,0
3038,1852,219.86,2026-03-28 01:10:37.456742,Entertainment,USA,Desktop,Card,0,44,106.38,11,0
3039,1449,147.21,2026-03-26 23:57:37.456769,Travel,USA,Mobile,Netbanking,0,15,190.92,15,0
3040,1190,140.27,2026-02-09 18:30:37.456797,Travel,Canada,Tablet,UPI,0,29,336.4,3,0
3041,1623,111.48,2026-01-22 05:15:37.456824,Travel,USA,Desktop,Card,0,26,201.59,10,0
3042,1452,318.47,2026-03-10 10:27:37.456852,Travel,UK,Desktop,Wallet,0,17,381.65,11,0
3043,1391,14.25,2026-02-05 06:47:37.456879,Entertainment,India,Desktop,Netbanking,1,13,214.22,8,0
3044,1394,119.24,2026-03-21 08:43:37.456907,Entertainment,Canada,Tablet,UPI,0,22,287.85,3,0
3045,1126,16.69,2026-03-04 16:37:37.456934,Bill,Germany,Mobile,Wallet,0,12,112.72,11,0
3046,1877,119.79,2026-03-01 14:14:37.456962,Bill,UK,Mobile,Netbanking,0,11,429.03,16,0
3047,1714,35.55,2026-03-04 05:58:37.456989,Bill,India,Desktop,Netbanking,0,17,270.03,12,0
3048,1647,36.54,2026-03-21 18:02:37.457017,Shopping,India,Tablet,Netbanking,0,24,418.18,2,0
3049,1482,75.65,2026-03-19 09:11:37.457044,Shopping,India,Mobile,Netbanking,0,34,250.02,9,0
3050,1365,43.27,2026-03-27 03:39:37.457071,Entertainment,India,Tablet,UPI,0,7,489.13,14,0
3051,1097,591.15,2026-02-14 13:39:37.457098,Shopping,India,Mobile,Netbanking,0,51,347.06,15,0
3052,1863,183.6,2026-03-11 09:36:37.457126,Shopping,India,Mobile,UPI,0,47,413.84,4,0
3053,1596,250.76,2026-03-15 10:25:37.457153,Travel,Canada,Tablet,Card,1,17,441.8,3,0
3054,1038,193.89,2026-03-23 18:14:37.457180,Travel,Canada,Mobile,Card,1,30,379.26,15,0
3055,1614,119.04,2026-03-08 04:35:37.457207,Travel,Germany,Tablet,Netbanking,1,44,380.25,12,0
3056,1031,178.19,2026-02-02 03:54:37.457234,Shopping,USA,Tablet,Netbanking,0,6,378.69,13,0
3057,1570,8.15,2026-02-03 00:52:37.457263,Travel,UK,Tablet,Card,0,55,238.66,11,0
3058,1077,395.24,2026-02-11 00:41:37.457290,Food,UK,Desktop,UPI,0,58,185.27,16,0
3059,1717,333.13,2026-02-14 00:11:37.457318,Entertainment,UK,Mobile,UPI,0,7,183.68,15,0
3060,1240,56.48,2026-01-26 00:28:37.457345,Shopping,Germany,Mobile,Wallet,0,50,112.95,17,0
3061,1155,373.7,2026-02-15 22:05:37.457372,Entertainment,Germany,Mobile,Card,0,23,234.52,18,0
3062,1142,165.1,2026-02-09 17:22:37.457399,Bill,USA,Desktop,UPI,0,33,279.73,7,0
3063,1395,401.65,2026-03-21 12:35:37.457426,Bill,UK,Tablet,Card,0,41,220.16,11,0
3064,1184,110.85,2026-02-04 15:32:37.457453,Food,Germany,Desktop,UPI,0,4,304.77,10,0
3065,1334,76.96,2026-03-31 16:57:37.457481,Food,USA,Mobile,Netbanking,0,36,254.87,17,0
3066,1492,126.56,2026-02-14 03:35:37.457508,Travel,USA,Desktop,UPI,0,8,340.88,4,0
3067,1004,216.59,2026-02-14 22:43:37.457539,Entertainment,USA,Mobile,Netbanking,0,7,277.93,11,0
3068,1588,132.14,2026-01-30 09:11:37.457566,Bill,India,Desktop,UPI,0,27,156.41,11,0
3069,1732,177.23,2026-03-20 08:03:37.457595,Bill,Canada,Desktop,Netbanking,0,22,186.11,4,0
3070,1031,170.35,2026-02-01 01:00:37.457622,Shopping,Germany,Tablet,Netbanking,1,41,213.97,18,0
3071,1296,35.08,2026-03-05 09:03:37.457650,Entertainment,Germany,Desktop,UPI,0,41,296.37,2,0
3072,1316,126.75,2026-01-23 19:16:37.457677,Shopping,Canada,Tablet,Netbanking,1,39,130.96,12,0
3073,1189,450.19,2026-01-29 21:01:37.457705,Entertainment,USA,Tablet,UPI,1,57,324.73,11,0
3074,1792,633.13,2026-01-28 03:21:37.457732,Travel,India,Tablet,Netbanking,0,59,321.75,1,0
3075,1573,77.6,2026-02-14 03:12:37.457760,Bill,Canada,Desktop,Wallet,0,5,428.5,3,0
3076,1467,72.57,2026-01-29 01:32:37.457787,Shopping,India,Desktop,UPI,0,9,477.96,10,0
3077,1972,262.78,2026-03-06 14:01:37.457817,Travel,Germany,Mobile,Card,0,57,106.9,17,0
3078,1539,344.87,2026-03-19 06:18:37.457844,Bill,India,Mobile,Card,1,19,484.91,17,0
3079,1465,395.3,2026-03-24 04:22:37.457871,Shopping,UK,Mobile,UPI,0,9,192.53,10,0
3080,1796,7.29,2026-03-26 23:40:37.457898,Bill,Canada,Mobile,Netbanking,0,45,353.08,11,0
3081,1367,15.98,2026-03-14 22:57:37.457925,Food,UK,Desktop,Wallet,0,48,465.04,16,0
3082,1609,352.86,2026-02-20 06:33:37.457974,Travel,India,Mobile,Wallet,0,24,270.79,11,0
3083,1072,255.18,2026-03-21 07:47:37.458002,Bill,UK,Mobile,Netbanking,0,26,317.49,3,0
3084,1834,50.01,2026-02-03 00:00:37.458030,Bill,India,Mobile,Wallet,0,52,420.16,6,0
3085,1929,244.19,2026-02-03 10:30:37.458059,Bill,UK,Tablet,Netbanking,0,36,325.42,16,0
3086,1190,97.61,2026-01-23 20:15:37.458087,Entertainment,USA,Desktop,Card,0,57,182.93,5,0
3087,1992,238.99,2026-01-29 02:15:37.458115,Bill,Germany,Desktop,Card,0,21,388.4,6,0
3088,1930,23.82,2026-02-21 19:13:37.458144,Entertainment,Canada,Tablet,Netbanking,0,16,158.08,3,0
3089,1688,6.1,2026-02-05 15:59:37.458172,Entertainment,Germany,Tablet,Wallet,0,22,328.44,15,0
3090,1658,188.94,2026-03-12 00:54:37.458200,Entertainment,USA,Desktop,UPI,0,45,432.62,15,0
3091,1651,238.8,2026-03-11 01:48:37.458227,Travel,Canada,Tablet,UPI,0,20,115.83,18,0
3092,1669,197.39,2026-02-08 15:01:37.458254,Entertainment,India,Desktop,UPI,1,2,327.93,3,0
3093,1818,297.68,2026-03-13 02:42:37.458281,Entertainment,Canada,Mobile,Card,0,43,101.68,6,0
3094,1005,0.81,2026-01-30 17:52:37.458309,Bill,UK,Desktop,Wallet,1,51,225.03,18,0
3095,1376,357.34,2026-02-04 10:03:37.458336,Entertainment,USA,Tablet,Wallet,0,6,284.61,15,0
3096,1133,542.9,2026-02-14 05:38:37.458363,Entertainment,USA,Desktop,UPI,0,54,207.26,19,0
3097,1498,128.7,2026-02-13 11:41:37.458390,Entertainment,Germany,Desktop,Card,0,59,217.16,5,0
3098,1825,25.03,2026-03-13 05:01:37.458417,Food,Canada,Desktop,UPI,0,58,110.42,18,0
3099,1881,46.94,2026-01-28 16:16:37.458445,Shopping,Germany,Tablet,Wallet,0,35,483.02,1,0
3100,1509,192.57,2026-03-10 21:48:37.458472,Bill,India,Desktop,Netbanking,0,58,148.94,14,0
3101,1686,29.37,2026-03-10 09:02:37.458499,Bill,India,Tablet,Wallet,0,51,195.37,18,0
3102,1921,411.82,2026-03-25 19:11:37.458527,Entertainment,India,Desktop,Card,0,44,205.12,12,0
3103,1592,43.27,2026-03-05 00:31:37.458568,Shopping,Canada,Mobile,Netbanking,0,14,324.74,10,0
3104,1358,597.24,2026-02-24 21:50:37.458596,Entertainment,India,Mobile,Wallet,0,37,259.15,8,0
3105,1767,384.36,2026-03-10 08:44:37.458623,Shopping,USA,Mobile,Wallet,0,51,106.43,13,0
3106,1758,25.13,2026-03-04 03:05:37.458650,Food,Germany,Desktop,Wallet,0,50,310.38,13,0
3107,1029,74.95,2026-01-27 01:03:37.458677,Entertainment,UK,Mobile,Wallet,0,35,342.44,19,0
3108,1294,303.01,2026-03-20 23:32:37.458704,Food,Germany,Desktop,UPI,1,58,337.82,14,0
3109,1191,81.54,2026-01-29 19:39:37.458733,Food,UK,Desktop,UPI,0,53,109.22,8,0
3110,1473,332.02,2026-03-06 12:14:37.458761,Bill,USA,Desktop,UPI,0,4,299.63,10,0
3111,1842,213.87,2026-01-22 13:52:37.458788,Food,Germany,Desktop,UPI,0,39,125.92,16,0
3112,1463,176.73,2026-02-16 19:53:37.458815,Entertainment,Germany,Desktop,Wallet,0,42,248.91,14,0
3113,1559,145.03,2026-01-28 11:26:37.458843,Travel,Canada,Desktop,Netbanking,1,57,188.64,9,0
3114,1645,89.38,2026-03-22 20:54:37.458870,Entertainment,USA,Tablet,Netbanking,0,20,300.76,7,0
3115,1935,868.92,2026-02-19 07:17:37.458898,Bill,Canada,Mobile,Card,0,10,195.8,18,0
3116,1527,44.64,2026-02-20 03:10:37.458926,Food,USA,Desktop,Netbanking,0,23,427.03,17,0
3117,1957,279.83,2026-03-31 05:31:37.458954,Bill,Germany,Tablet,Wallet,0,15,390.27,10,0
3118,1556,12.31,2026-02-09 17:43:37.458981,Travel,UK,Tablet,Card,0,11,455.89,6,0
3119,1703,252.93,2026-01-31 16:39:37.459008,Bill,Canada,Desktop,Netbanking,0,7,265.4,1,0
3120,1061,156.81,2026-02-25 13:31:37.459036,Travel,Canada,Tablet,UPI,0,51,379.4,10,0
3121,1700,0.71,2026-01-22 23:46:37.459063,Food,Canada,Tablet,Wallet,0,34,301.66,8,0
3122,1310,159.67,2026-02-20 13:25:37.459090,Entertainment,Canada,Mobile,UPI,0,11,207.89,10,0
3123,1107,188.45,2026-02-20 11:57:37.459117,Food,USA,Tablet,UPI,0,56,180.26,6,0
3124,1541,1.47,2026-03-10 03:54:37.459144,Entertainment,USA,Mobile,UPI,0,46,392.95,3,0
3125,1677,314.38,2026-02-15 02:20:37.459171,Travel,UK,Desktop,Netbanking,0,5,363.65,12,0
3126,1563,239.02,2026-03-28 17:32:37.459198,Travel,UK,Desktop,Wallet,0,10,412.42,4,0
3127,1953,213.33,2026-03-22 15:41:37.459225,Shopping,Germany,Desktop,UPI,0,13,257.27,5,0
3128,1639,198.62,2026-02-06 07:40:37.459253,Travel,USA,Mobile,Netbanking,0,10,190.38,10,0
3129,1080,316.9,2026-02-26 07:55:37.459280,Bill,Canada,Tablet,Wallet,0,36,360.42,10,0
3130,1192,45.59,2026-03-03 02:04:37.459307,Food,Germany,Tablet,UPI,1,4,372.68,14,0
3131,1657,337.68,2026-02-26 18:48:37.459334,Travel,UK,Mobile,Wallet,0,22,234.21,6,0
3132,1216,139.03,2026-02-22 12:06:37.459362,Bill,UK,Tablet,Card,0,35,348.99,2,0
3133,1774,302.25,2026-02-07 19:54:37.459389,Shopping,Germany,Desktop,Netbanking,0,27,446.15,4,0
3134,1315,32.2,2026-01-23 23:09:37.459417,Bill,India,Desktop,Card,1,2,274.84,8,0
3135,1087,49.68,2026-02-10 16:17:37.459444,Entertainment,UK,Mobile,UPI,0,23,279.67,2,0
3136,1415,155.06,2026-03-14 21:07:37.459471,Shopping,Canada,Mobile,Wallet,0,3,453.22,12,0
3137,1537,190.56,2026-03-19 01:57:37.459498,Food,UK,Desktop,Card,0,42,255.13,9,0
3138,1619,504.9,2026-02-15 03:25:37.459525,Shopping,Canada,Desktop,Wallet,0,56,314.01,14,0
3139,1859,509.9,2026-02-23 00:51:37.459552,Food,Germany,Desktop,Wallet,0,12,490.32,1,0
3140,1557,4.56,2026-03-26 11:07:37.459579,Food,India,Tablet,Wallet,0,44,128.13,19,0
3141,1070,158.3,2026-02-26 08:44:37.459606,Food,Germany,Desktop,Card,0,46,494.43,6,0
3142,1903,277.39,2026-03-17 09:35:37.459633,Bill,USA,Mobile,Netbanking,1,24,313.9,18,0
3143,1651,31.77,2026-01-29 14:37:37.459661,Food,UK,Desktop,Card,0,16,374.48,7,0
3144,1544,15.07,2026-03-29 17:10:37.459688,Travel,UK,Tablet,Wallet,0,33,267.0,8,0
3145,1073,551.99,2026-03-19 12:20:37.459715,Travel,Canada,Desktop,Card,0,46,255.26,19,0
3146,1376,89.13,2026-02-28 23:37:37.459742,Food,UK,Tablet,Wallet,0,59,343.78,11,0
3147,1980,3.86,2026-02-15 01:46:37.459769,Shopping,India,Mobile,Netbanking,1,6,411.43,10,0
3148,1511,128.88,2026-03-16 08:16:37.459799,Shopping,Canada,Tablet,UPI,0,35,108.74,3,0
3149,1833,440.53,2026-02-24 14:56:37.459827,Entertainment,USA,Desktop,UPI,0,47,346.52,15,0
3150,1595,139.01,2026-03-20 03:08:37.459855,Travel,Germany,Desktop,Wallet,1,2,281.63,1,0
3151,1264,18.56,2026-02-14 05:11:37.459883,Food,Germany,Desktop,Card,1,16,155.72,4,0
3152,1514,95.7,2026-01-29 13:18:37.459910,Shopping,Germany,Mobile,Card,0,18,353.97,3,0
3153,1669,342.73,2026-03-09 15:40:37.459937,Food,UK,Tablet,Wallet,0,58,424.85,7,0
3154,1422,228.97,2026-02-06 14:29:37.459965,Food,India,Mobile,Netbanking,0,12,169.1,9,0
3155,1673,30.17,2026-03-28 16:13:37.459993,Travel,USA,Desktop,Netbanking,0,52,367.9,18,0
3156,1772,116.44,2026-02-25 22:50:37.460019,Travel,USA,Desktop,Card,1,50,257.34,14,0
3157,1473,9.84,2026-02-23 22:51:37.460046,Bill,India,Tablet,Card,0,10,176.09,11,0
3158,1865,622.06,2026-02-22 03:10:37.460073,Entertainment,USA,Tablet,Card,0,4,384.93,17,0
3159,1848,473.46,2026-03-04 08:13:37.460100,Bill,UK,Mobile,Netbanking,0,40,155.35,1,0
3160,1274,592.71,2026-02-21 06:44:37.460130,Food,India,Desktop,Wallet,0,45,152.32,11,0
3161,1159,121.66,2026-02-17 04:51:37.460158,Travel,India,Tablet,Wallet,0,5,297.64,1,0
3162,1730,158.0,2026-02-06 01:49:37.460185,Entertainment,India,Desktop,Card,0,6,252.84,13,0
3163,1297,2.61,2026-02-08 07:46:37.460213,Shopping,UK,Tablet,Wallet,0,2,431.73,19,0
3164,1147,204.86,2026-02-27 07:32:37.460240,Travel,USA,Desktop,Wallet,1,14,135.38,4,0
3165,1435,184.29,2026-03-07 18:22:37.460266,Travel,Canada,Desktop,Card,0,3,413.58,18,0
3166,1611,523.96,2026-03-15 06:17:37.460294,Travel,Germany,Tablet,Card,0,1,143.55,3,0
3167,1201,309.86,2026-02-14 14:07:37.460321,Bill,UK,Mobile,Netbanking,0,18,126.86,15,0
3168,1199,53.62,2026-03-15 09:15:37.460349,Travel,Canada,Tablet,Wallet,0,21,393.11,5,0
3169,1812,404.68,2026-01-23 21:42:37.460376,Food,Canada,Mobile,UPI,0,27,478.88,16,0
3170,1524,57.71,2026-03-02 23:44:37.460404,Shopping,Germany,Desktop,UPI,0,5,412.98,4,0
3171,1475,40.33,2026-03-19 14:37:37.460431,Entertainment,Germany,Desktop,Wallet,1,36,410.64,3,0
3172,1024,244.76,2026-02-03 20:16:37.460458,Food,India,Desktop,Wallet,0,58,198.05,1,0
3173,1726,857.54,2026-02-05 00:48:37.460485,Shopping,India,Tablet,Card,0,25,244.65,17,0
3174,1856,92.06,2026-01-22 17:48:37.460512,Bill,India,Mobile,Netbanking,0,45,269.3,14,0
3175,1602,601.89,2026-03-19 18:21:37.460539,Bill,Germany,Desktop,Wallet,1,13,343.18,10,0
3176,1484,915.57,2026-03-23 20:38:37.460566,Food,India,Desktop,Wallet,0,25,357.99,5,0
3177,1015,274.33,2026-01-29 16:23:37.460593,Shopping,UK,Mobile,Netbanking,0,9,355.84,16,0
3178,1785,120.36,2026-02-11 02:03:37.460620,Shopping,Canada,Desktop,UPI,0,12,442.9,19,0
3179,1805,171.21,2026-01-26 02:21:37.460648,Food,USA,Tablet,Wallet,0,53,483.32,12,0
3180,1864,16.35,2026-01-24 04:50:37.460675,Bill,Canada,Mobile,UPI,0,7,422.03,7,0
3181,1623,256.62,2026-02-12 14:47:37.460703,Entertainment,Canada,Tablet,UPI,1,33,329.11,14,0
3182,1421,502.5,2026-01-31 01:53:37.460730,Travel,India,Desktop,Wallet,0,10,296.32,8,0
3183,1790,388.78,2026-03-09 01:47:37.460757,Travel,Germany,Mobile,UPI,0,32,315.21,17,0
3184,1952,32.91,2026-02-22 18:12:37.460784,Travel,USA,Tablet,Wallet,0,25,317.17,17,0
3185,1286,208.98,2026-03-25 17:13:37.460811,Shopping,Germany,Mobile,Wallet,0,28,335.97,3,0
3186,1481,196.97,2026-01-29 12:48:37.460838,Shopping,Germany,Desktop,Wallet,1,33,409.33,5,0
3187,1497,25.32,2026-02-05 03:26:37.460865,Entertainment,Germany,Desktop,Netbanking,1,52,441.16,8,0
3188,1219,26.3,2026-02-21 01:49:37.460892,Travel,Germany,Mobile,Netbanking,0,29,451.25,6,0
3189,1723,167.78,2026-03-17 12:13:37.460919,Shopping,Germany,Mobile,Netbanking,0,59,362.04,8,0
3190,1011,144.97,2026-02-19 06:15:37.460945,Food,UK,Mobile,Wallet,0,31,236.79,3,0
3191,1103,174.64,2026-03-07 22:00:37.460972,Bill,India,Desktop,UPI,1,54,178.63,7,0
3192,1446,55.75,2026-03-22 21:19:37.460999,Shopping,Germany,Tablet,Wallet,0,52,240.53,3,0
3193,1644,79.11,2026-01-30 23:14:37.461027,Food,India,Desktop,UPI,0,2,460.16,10,0
3194,1561,364.75,2026-01-22 13:50:37.461054,Shopping,UK,Tablet,UPI,0,21,166.21,1,0
3195,1508,38.72,2026-02-26 16:49:37.461081,Shopping,UK,Mobile,Wallet,0,47,130.08,15,0
3196,1360,214.64,2026-02-18 09:05:37.461108,Bill,USA,Mobile,UPI,0,8,327.74,6,0
3197,1864,4.67,2026-03-11 07:51:37.461136,Food,India,Tablet,UPI,0,43,241.85,7,0
3198,1045,61.22,2026-03-21 09:57:37.461162,Bill,Germany,Desktop,Wallet,0,44,395.42,5,0
3199,1964,72.59,2026-01-30 08:22:37.461190,Bill,Canada,Mobile,Card,0,17,261.84,13,0
3200,1968,2.31,2026-03-22 03:05:37.461217,Shopping,USA,Mobile,Netbanking,0,13,432.13,4,0
3201,1265,167.13,2026-02-18 07:01:37.461244,Shopping,UK,Desktop,Netbanking,0,6,480.61,7,0
3202,1094,494.48,2026-02-12 20:00:37.461271,Travel,USA,Mobile,Wallet,0,9,275.64,10,0
3203,1302,52.53,2026-03-02 06:36:37.461298,Travel,India,Mobile,Wallet,0,31,202.83,3,0
3204,1817,82.89,2026-02-19 03:48:37.461325,Bill,USA,Desktop,Wallet,0,1,240.17,3,0
3205,1594,53.83,2026-03-26 14:31:37.461352,Entertainment,UK,Mobile,UPI,0,40,352.61,1,0
3206,1604,133.66,2026-03-22 18:23:37.461379,Bill,UK,Mobile,UPI,0,21,488.43,8,0
3207,1821,38.49,2026-03-10 07:12:37.461406,Shopping,Canada,Tablet,Card,0,34,202.04,10,0
3208,1174,38.66,2026-03-23 21:15:37.461433,Bill,Canada,Mobile,Wallet,0,46,296.52,17,0
3209,1295,173.09,2026-02-11 15:43:37.461460,Travel,Canada,Mobile,UPI,0,33,368.56,12,0
3210,1125,35.46,2026-03-29 20:53:37.461487,Shopping,UK,Tablet,Wallet,1,51,342.78,13,0
3211,1432,119.53,2026-03-19 09:51:37.461520,Bill,UK,Desktop,Card,1,30,206.98,3,0
3212,1268,216.95,2026-03-04 01:15:37.461548,Shopping,Germany,Tablet,Card,0,49,385.71,4,0
3213,1336,609.81,2026-03-22 21:37:37.461575,Travel,Germany,Tablet,Netbanking,0,40,397.31,8,0
3214,1652,127.6,2026-02-25 23:51:37.461602,Entertainment,Canada,Mobile,UPI,0,57,271.7,15,0
3215,1911,251.25,2026-02-12 10:51:37.461629,Food,UK,Desktop,Card,0,46,486.57,2,0
3216,1258,929.15,2026-02-04 22:42:37.461656,Travel,Canada,Desktop,Netbanking,0,4,350.5,17,0
3217,1183,198.34,2026-01-23 03:58:37.461684,Bill,UK,Desktop,Card,1,22,423.59,4,0
3218,1023,1134.54,2026-02-09 18:23:37.461711,Shopping,India,Desktop,Card,0,25,262.7,18,0
3219,1558,203.25,2026-02-18 02:50:37.461738,Food,UK,Mobile,Wallet,1,12,416.89,2,0
3220,1991,171.58,2026-02-08 10:48:37.461765,Bill,India,Mobile,Card,0,5,369.9,7,0
